xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0.28317,3674.8,4559.6,9.2648,26.476,42.29,2720.5,74.973,120.41,0.31899,80.334,49.377,2650.5,24.806,50.959,3115.1,22.396,65.313,220.99,340.29,94.626,77.479,62.978,53.476,27.508,59.6,21.254,38.697,36.266,48.753,46.158,41.691,19.488
0.29835,3679.8,4465.9,9.3271,27.232,42.652,2696.4,74.018,120.14,0.35886,80.252,50.951,2625.7,24.891,50.622,3094.5,22.715,66.263,243.48,341.4,93.387,77.634,62.772,53.306,29.376,62.347,22.326,42.929,40.898,47.974,51.014,33.893,18.66
0.28952,3602.1,4501.2,9.2615,26.624,42.038,2702.9,74.475,120.57,0.34038,80.46,50.984,2631.4,26.403,50.536,3099.6,23.899,65.727,231.27,340.59,94.79,77.797,62.683,54.329,28.354,59.733,22.052,39.911,40.995,47.774,48.582,43.379,15.925
0.34957,3664.7,4473.2,9.2864,26.971,42.512,2683.4,73.534,120.42,0.33673,80.601,51.799,2611.7,24.61,49.748,3083.9,23.771,66.652,256.1,338.61,94.569,77.276,61.669,52.648,34.581,61.108,21.173,40.423,43.395,45.951,55.605,41.944,19.132
0.30278,3677.6,4515.4,9.39,26.97,41.881,2709.4,74.945,120.42,0.33808,80.08,49.428,2638.1,23.437,49.707,3105.7,22.07,65.898,236.76,342.01,94.564,77.278,62.473,54.758,29.707,59.962,22.453,39.956,36.416,45.857,49.162,44.444,20.221
0.0032466,3787.2,4866.4,11.082,26.992,43.268,3000.0,71.985,120.44,0.22961,72.905,49.634,2941.1,23.474,50.182,3349.1,23.031,62.742,296.63,373.7,92.64,77.618,66.77,63.582,0.0,74.744,67.757,1.5994,37.023,46.955,30.154,53.462,16.57
0.22886,3652.0,4483.4,9.3619,26.941,42.087,2695.4,74.094,120.38,0.34171,80.278,49.752,2623.6,24.331,49.448,3092.7,23.03,66.471,250.68,340.86,94.703,77.293,63.596,53.239,22.731,61.007,21.808,40.67,37.37,45.256,52.285,40.857,17.939
0.23693,3621.9,4502.6,9.3842,26.824,42.429,2713.2,74.339,120.42,0.32847,80.01,50.907,2642.6,24.488,48.656,3106.9,23.266,65.264,209.37,343.8,94.689,77.377,61.934,53.801,23.582,61.99,22.951,38.615,40.77,43.423,45.844,41.569,17.346
0.72195,3665.6,4442.8,8.8851,26.845,42.015,2697.9,74.92,120.41,0.32431,80.536,49.888,2626.1,24.45,49.241,3094.9,23.855,68.04,270.26,341.18,94.449,77.778,63.151,52.658,70.928,56.983,22.098,38.041,37.772,44.777,59.915,41.674,15.773
0.23627,3672.7,4483.8,9.3285,26.923,42.38,2703.6,75.263,120.41,0.33778,79.911,48.466,2631.6,23.643,50.979,3101.5,23.468,65.649,229.34,341.26,94.631,77.027,62.658,54.102,23.383,59.784,21.953,39.771,33.587,48.799,46.969,41.872,16.931
0.24495,3584.1,4586.7,8.9721,27.138,41.925,2686.7,76.837,120.36,0.31483,80.057,51.281,2612.5,25.358,49.062,3091.8,23.274,65.003,201.72,330.23,95.412,76.446,62.851,54.447,24.553,72.413,19.691,38.252,41.87,44.364,40.47,39.212,17.557
0.0,3575.7,4252.3,9.7133,26.922,42.338,3000.0,73.865,120.44,0.22968,73.097,50.24,2920.6,24.198,49.6,3443.7,22.639,67.41,461.36,309.46,95.803,73.42,66.601,51.299,100.0,74.762,63.034,2.4385,38.805,45.608,100.1,100.04,26.608
0.0015086,3678.7,4427.6,9.1636,26.524,42.406,2871.6,76.038,120.38,0.23643,76.263,48.274,2795.2,26.722,48.124,3298.8,23.476,65.141,315.09,317.96,95.492,74.91,63.176,53.156,99.553,61.247,19.319,29.41,33.021,42.193,63.986,39.051,18.503
0.25101,3667.2,4510.1,9.4273,26.718,42.405,2722.0,74.971,120.41,0.32768,79.955,50.59,2651.5,23.577,50.461,3117.5,22.586,65.648,234.92,342.73,94.491,77.753,63.715,54.337,24.736,61.634,22.905,38.253,39.837,47.601,48.034,41.541,18.976
0.24876,3593.5,4535.7,9.3174,26.808,41.956,2704.3,75.167,120.42,0.33976,80.173,49.245,2633.0,23.256,49.346,3099.8,23.161,64.659,200.62,339.98,94.759,77.053,62.898,54.205,24.522,60.528,21.118,40.422,35.879,45.021,39.109,41.152,17.602
0.3228,3731.8,4696.5,9.6507,26.922,42.842,2699.1,74.357,120.41,0.76918,81.275,51.363,2627.1,24.303,48.375,3100.4,23.152,63.141,138.92,343.29,94.355,79.416,63.825,56.49,32.189,64.646,21.69,91.263,42.111,42.772,26.201,42.396,16.416
0.21853,3686.8,4485.4,9.2966,26.972,42.592,2698.9,74.442,120.39,0.34512,80.172,49.099,2627.6,26.428,49.022,3095.7,22.631,65.26,247.27,340.93,94.822,77.158,62.354,53.701,21.503,62.115,22.069,40.519,35.449,44.272,50.133,40.524,18.915
0.29712,3630.7,4531.5,9.1192,26.753,42.192,2703.2,74.973,120.39,0.35423,79.811,50.635,2631.6,24.88,50.172,3100.5,23.595,66.426,246.22,340.5,94.791,76.746,63.003,53.829,28.959,60.228,21.994,41.96,39.97,46.932,52.158,45.092,16.756
0.010428,3742.0,4700.7,11.798,26.939,44.074,3000.0,67.238,120.41,0.34366,74.633,49.048,2943.0,23.905,49.545,3341.3,23.942,68.911,434.9,391.67,92.147,77.265,100.0,100.0,0.0,100.02,100.02,0.0,35.299,45.481,-0.18198,100.02,-0.002714
0.058283,3778.6,4667.5,10.145,27.039,42.91,2821.6,73.451,120.47,0.31099,77.392,50.236,2757.7,24.058,49.343,3194.5,23.184,68.936,372.72,365.54,93.16,77.81,64.929,55.346,5.0562,65.334,30.453,33.339,38.793,45.015,83.956,45.635,16.709
0.23304,3688.6,4502.5,9.4813,27.064,42.246,2704.7,75.125,120.39,0.31747,80.108,49.228,2634.2,23.576,47.98,3099.5,23.385,66.211,243.41,343.78,94.407,77.373,63.033,53.406,22.985,59.387,23.025,37.883,35.829,41.859,50.844,41.204,16.998
0.24206,3649.4,4525.9,9.3593,27.444,42.362,2708.2,75.323,120.42,0.36273,80.4,50.608,2637.1,25.45,49.61,3101.7,22.936,66.103,242.61,342.32,94.641,77.749,62.176,54.789,24.067,60.94,22.592,42.553,39.889,45.63,49.263,41.73,18.094
0.0,3617.4,4202.1,9.6396,26.943,42.372,3000.0,73.84,120.38,0.21567,72.835,50.451,2920.4,25.3,49.631,3445.6,22.095,67.297,463.07,308.31,95.43,73.102,65.375,50.037,100.0,81.962,100.02,0.0,39.428,45.681,100.13,-0.03127,41.474
0.10089,3709.3,4923.0,8.4585,26.772,41.617,2827.6,81.092,120.37,0.225,76.402,48.993,2761.9,23.792,49.391,3200.3,22.349,60.918,141.7,350.83,94.637,71.603,63.731,58.661,9.7091,55.961,29.194,25.819,35.136,45.124,24.673,41.185,21.524
0.29988,3651.6,4483.5,9.4139,27.002,42.39,2704.2,75.075,120.42,0.33932,80.134,52.36,2632.0,23.911,50.261,3105.4,21.717,65.052,214.17,338.01,94.659,76.981,63.211,54.556,29.577,60.097,21.57,40.719,45.044,47.138,43.942,41.115,21.133
0.005662,3774.5,4744.6,10.065,26.62,42.749,2884.5,75.196,120.42,0.3141,76.259,48.816,2823.2,25.009,49.941,3241.8,23.172,67.752,333.63,372.78,93.383,77.047,64.074,56.637,0.073012,66.379,34.476,32.221,34.616,46.398,72.315,44.773,17.752
0.24891,3633.7,4432.3,9.4509,27.399,42.288,2697.7,74.679,120.41,0.35247,80.248,49.135,2625.7,26.308,49.802,3096.6,23.69,66.071,236.84,341.19,94.668,77.656,64.253,54.095,24.941,59.201,22.08,42.047,35.555,46.075,49.123,41.566,16.332
0.27641,3651.9,4513.7,9.4374,26.756,42.553,2694.8,74.634,120.11,0.34048,80.481,49.628,2623.3,24.482,51.865,3093.7,23.567,66.772,253.18,341.53,95.894,77.616,63.969,54.344,26.96,62.683,21.65,40.21,37.006,50.851,53.793,33.331,16.582
0.34018,3679.9,4701.0,9.6163,27.152,42.815,2701.9,74.814,120.39,0.6677,81.382,50.316,2630.9,26.254,49.514,3104.3,22.905,62.448,115.45,340.11,94.448,79.197,63.627,55.943,33.539,59.613,21.497,79.942,39.031,45.408,22.185,41.98,16.999
0.00027141,3681.1,4486.9,9.573,26.567,42.129,2754.4,75.121,120.42,0.30826,79.797,49.606,2680.6,25.312,47.955,3173.2,22.951,64.843,225.91,325.68,94.882,77.062,63.368,53.585,98.665,64.045,18.869,37.158,36.942,41.801,45.448,41.092,18.247
0.21721,3680.1,4633.8,9.4364,26.404,42.533,2725.4,75.802,120.38,0.33475,79.499,52.082,2656.3,26.5,50.236,3118.8,23.32,65.846,238.5,346.28,94.432,77.321,63.241,55.146,21.297,77.127,23.451,38.25,44.226,47.081,48.481,41.202,17.142
0.25962,3619.5,4488.0,9.46,26.699,42.66,2700.2,75.164,120.5,0.36178,80.305,52.09,2628.1,26.048,49.726,3097.3,22.614,65.962,233.64,340.84,82.778,77.177,63.192,53.44,25.706,61.045,22.013,42.742,44.25,45.899,47.811,51.313,18.877
0.22767,3653.0,4563.4,9.3394,27.04,42.543,2712.6,74.803,120.41,0.32649,79.669,52.416,2641.6,26.767,49.99,3109.8,23.507,65.491,225.61,341.67,94.628,76.99,63.014,54.064,22.397,60.31,22.627,38.408,45.211,46.511,46.265,41.34,16.955
0.25909,3689.9,4545.8,9.1386,26.621,42.44,2704.8,75.107,120.41,0.31902,79.698,49.053,2632.8,25.572,48.713,3105.4,22.687,65.517,224.5,338.77,94.619,76.7,63.194,53.929,25.384,61.9,21.447,38.358,35.312,43.555,46.959,40.731,18.892
0.23601,3672.3,4492.0,9.3527,27.093,42.353,2697.3,75.227,120.39,0.34696,79.995,50.708,2626.2,24.846,51.21,3094.0,22.555,66.891,259.57,341.96,94.571,77.218,63.569,53.612,23.294,61.853,22.18,40.554,40.183,49.334,55.944,44.879,19.092
0.51447,3638.0,4280.6,9.0621,26.937,42.603,2651.6,74.662,120.4,0.36415,81.359,48.806,2577.6,25.734,49.696,3060.6,23.166,70.33,332.44,329.44,95.253,77.225,61.644,52.493,50.456,58.183,18.587,45.085,34.585,45.831,79.859,39.531,18.031
0.39925,3590.0,4150.8,10.338,26.906,42.939,2645.1,68.028,120.43,0.40495,81.559,50.466,2573.1,25.915,51.087,3046.4,23.346,68.736,325.97,345.58,94.027,76.468,62.576,49.278,39.329,67.959,20.718,47.998,39.472,49.049,75.654,42.389,19.558
0.18595,3766.6,4581.7,9.5275,27.168,42.697,2728.0,74.232,120.39,0.39686,79.506,50.505,2659.8,25.236,50.165,3119.5,22.478,70.775,366.13,351.62,93.831,77.545,65.293,54.857,18.248,63.643,24.405,44.514,39.586,46.915,87.194,42.402,18.933
0.24853,3731.8,4546.0,9.383,27.207,42.503,2704.9,75.947,120.39,0.32962,80.28,50.49,2633.8,25.706,49.077,3104.4,22.817,65.863,232.38,340.74,94.508,77.563,64.05,53.913,24.575,75.61,22.115,39.624,39.543,44.397,47.26,42.424,18.373
0.38892,3622.2,4526.4,8.273,27.0,41.516,2642.4,79.623,120.34,0.34098,82.202,50.171,2567.1,23.8,49.529,3055.8,22.223,67.559,207.73,318.57,95.98,77.403,61.394,54.121,37.868,53.396,17.278,44.023,38.605,45.444,44.851,37.518,20.189
0.34672,3634.6,4542.7,9.2652,27.055,42.333,2573.0,73.912,120.42,0.40534,82.618,50.291,2498.5,24.338,48.503,2981.6,23.66,67.56,214.34,327.41,94.464,78.473,62.988,54.259,34.279,61.181,16.963,49.338,38.955,43.069,45.951,41.97,16.03
0.0,3636.7,4292.1,9.4936,26.942,42.288,3000.0,74.348,120.39,0.21233,72.84,50.387,2920.5,26.657,49.592,3444.7,22.732,67.367,461.98,308.35,95.565,72.919,61.86,44.784,100.0,83.123,100.02,3.7444,39.239,45.589,100.2,-0.037936,31.273
0.23843,3577.8,4562.2,9.2543,26.939,41.919,2718.1,74.629,120.38,0.32775,79.564,49.122,2611.6,24.298,49.825,3112.1,22.292,65.218,226.45,332.19,94.795,77.112,62.085,53.788,23.274,60.077,17.575,39.167,35.516,46.13,45.833,39.715,19.905
0.23087,3610.6,4517.3,9.4063,26.7,42.582,2720.9,74.875,120.4,0.33523,79.785,48.14,2621.8,23.421,49.359,3115.2,23.303,65.782,239.38,336.78,94.553,76.904,63.58,54.104,22.321,62.053,18.614,39.553,32.627,45.05,49.398,40.375,17.434
0.2054,3638.7,4477.1,9.337,26.961,42.373,2692.7,74.993,120.39,0.35337,80.148,50.401,2620.7,25.123,50.91,3091.5,23.462,65.727,231.01,339.6,94.726,77.163,63.634,53.585,20.258,60.544,21.712,42.109,39.28,48.641,47.467,41.336,16.94
0.0015987,3721.5,4591.6,10.578,26.608,43.008,2752.7,72.724,120.42,0.38928,80.429,49.636,2689.2,25.106,48.716,3116.7,23.471,69.483,325.67,375.7,93.302,79.567,63.518,55.006,0.34823,66.938,30.552,42.069,37.028,43.563,74.349,44.453,15.668
0.27369,3628.9,4461.3,9.3299,26.919,42.209,2696.4,75.071,120.37,0.33928,80.427,49.659,2624.3,24.06,49.75,3096.8,22.889,65.518,219.49,338.03,94.863,76.996,61.45,53.691,26.617,60.201,21.14,40.766,37.095,45.954,44.952,40.081,18.289
0.25217,3625.1,4506.4,9.4045,26.473,42.484,2703.6,74.91,120.4,0.30351,79.981,49.268,2632.1,26.035,48.962,3099.9,24.368,65.037,212.35,341.17,94.784,77.306,63.179,53.65,24.84,58.864,21.863,35.882,35.947,44.132,42.507,40.987,14.764
0.13887,3636.9,4444.1,10.162,27.095,42.724,2774.9,72.443,120.37,0.3514,80.474,49.177,2709.6,24.791,52.789,3154.5,21.941,69.209,326.79,361.5,93.436,70.799,62.537,54.437,13.75,65.322,27.869,39.866,35.677,52.988,75.126,43.267,22.773
0.25838,3622.0,4445.0,9.7086,27.011,42.588,2665.2,72.66,120.37,0.3806,80.645,49.615,2594.5,26.097,50.306,3057.1,23.196,72.175,394.36,347.5,94.274,77.835,62.057,52.508,25.284,63.707,22.629,44.862,36.968,47.241,99.787,41.144,17.904
0.45302,3513.3,4441.6,8.0487,26.907,41.199,2605.0,77.587,120.46,0.35144,82.275,51.202,2526.4,26.884,52.964,3024.9,24.196,62.721,117.81,306.13,96.692,77.119,60.765,52.549,44.509,56.003,14.28,45.514,41.638,53.394,22.053,37.043,15.651
0.27825,3639.8,4449.4,9.3275,27.473,42.148,2706.0,76.059,120.44,0.32515,80.338,48.538,2634.8,24.604,51.043,3101.6,22.643,65.324,220.07,340.51,94.458,77.433,63.706,53.813,27.511,61.491,21.457,38.244,33.798,48.948,45.639,41.855,18.854
0.24734,3673.8,4569.5,9.5009,26.924,42.617,2710.6,75.449,120.57,0.35101,80.079,49.671,2638.8,24.518,49.839,3106.4,23.23,65.898,233.67,342.23,96.365,77.354,62.77,54.027,24.356,60.886,22.271,41.611,37.131,46.162,48.289,45.89,17.423
0.22194,3617.2,4508.3,9.3965,27.029,42.505,2699.2,74.155,120.38,0.3481,80.015,51.247,2628.1,24.625,50.041,3095.8,23.81,65.634,230.31,341.07,94.814,77.417,62.123,55.004,21.811,62.881,22.262,41.903,41.769,46.629,46.661,41.27,16.068
0.24836,3677.1,4570.6,9.3568,27.226,42.502,2695.3,75.216,120.1,0.35695,80.288,50.711,2625.4,25.804,49.055,3091.7,23.102,66.868,258.12,343.04,93.486,77.597,63.533,53.843,24.287,62.029,22.509,42.029,40.193,44.348,55.03,32.088,17.694
0.23103,3683.1,4498.7,9.205,26.928,42.221,2703.5,74.991,120.39,0.33209,80.251,47.678,2633.3,25.498,50.099,3098.8,23.773,63.124,174.13,341.09,94.743,77.758,63.525,54.236,22.934,61.37,22.671,39.533,31.266,46.764,33.473,40.221,16.146
0.29482,3634.0,4485.1,9.1622,26.73,42.257,2690.8,74.615,120.43,0.33099,80.12,49.699,2618.0,23.409,49.913,3090.5,22.334,66.138,239.8,339.05,92.666,76.881,63.394,53.7,28.793,58.925,21.29,40.34,37.213,46.334,50.0,42.098,19.721
0.28443,3675.7,4459.8,9.355,26.744,42.783,2695.2,75.308,120.55,0.34099,80.777,49.804,2623.0,24.189,51.325,3094.6,22.161,65.722,223.42,338.72,94.633,77.953,63.442,53.412,27.699,59.409,21.232,41.12,37.523,49.599,46.996,47.558,20.079
0.32283,3647.3,4311.3,9.3512,26.89,42.247,2642.0,73.823,120.41,0.37662,81.631,49.565,2567.7,24.717,47.947,3048.9,22.846,66.482,216.6,331.92,95.046,77.899,63.171,52.099,31.765,60.342,18.584,46.317,36.821,41.784,46.22,40.038,20.381
0.30965,3697.5,4462.6,9.2885,26.821,42.105,2708.4,75.935,120.4,0.33991,80.293,50.511,2637.4,24.763,49.446,3106.2,22.191,65.807,229.95,341.64,94.421,77.327,63.346,53.933,30.427,61.994,22.052,40.519,39.604,45.253,47.479,41.813,19.892
0.27691,3651.0,4493.5,9.434,26.715,42.738,2699.3,75.574,120.39,0.33079,80.173,49.336,2627.2,25.823,50.539,3097.5,23.39,66.765,246.18,341.0,94.747,77.233,62.266,53.99,27.32,62.76,21.886,39.345,36.145,47.782,46.69,40.997,17.078
0.24144,3686.5,4498.0,9.3861,27.289,42.435,2715.9,74.527,120.39,0.3555,79.871,50.886,2645.5,23.39,48.604,3109.4,22.944,66.583,261.67,345.95,94.372,77.639,63.276,54.13,24.028,62.86,23.565,41.607,40.706,43.304,54.986,40.95,18.09
0.2797,3665.8,4502.0,9.4314,26.952,42.587,2693.6,74.96,120.54,0.33872,80.77,48.721,2622.5,24.302,49.139,3094.5,22.806,66.369,240.59,339.21,94.721,77.712,63.209,54.431,27.349,60.201,21.636,40.411,34.335,44.542,50.362,41.066,18.369
0.74349,3674.1,4470.1,8.7622,26.684,41.863,2697.4,75.247,120.4,0.33154,80.154,50.408,2625.1,25.667,49.943,3094.7,22.442,66.835,237.81,338.83,94.8,77.212,61.974,54.668,72.822,56.095,21.497,39.484,39.299,46.402,50.265,40.121,19.289
0.3457,3674.6,4423.2,9.2673,27.077,42.584,2681.6,75.915,120.4,0.35728,80.591,51.429,2608.5,24.308,49.294,3086.0,22.813,65.745,221.94,334.57,94.899,77.558,63.161,53.103,33.881,61.18,20.208,42.802,42.305,44.901,45.986,40.093,21.297
0.26237,3691.6,4513.8,9.3249,26.537,42.163,2703.9,74.059,120.42,0.31902,79.904,50.326,2633.0,25.76,50.887,3103.3,23.798,66.003,240.03,340.81,94.538,77.181,63.594,54.065,25.517,60.58,21.576,38.681,39.058,48.588,49.383,41.045,16.175
0.26515,3690.1,4479.9,9.4708,26.931,42.052,2704.0,75.27,120.42,0.3257,80.089,49.656,2632.1,24.149,50.266,3101.5,22.971,63.91,193.55,340.17,94.643,77.262,62.643,53.161,25.824,58.216,22.216,39.166,37.088,47.149,38.255,41.007,18.158
0.17626,3691.3,4522.4,9.4006,26.504,41.822,2709.7,76.262,120.38,0.33396,79.552,52.143,2637.8,25.468,49.011,3104.8,24.027,65.19,214.36,341.73,94.758,76.732,62.658,53.849,17.416,74.744,22.527,39.767,44.406,44.246,43.033,40.575,15.584
0.10665,3706.2,4680.0,9.3476,26.848,42.326,2754.0,76.462,120.39,0.31476,78.898,50.326,2684.0,24.739,50.094,3144.7,22.471,67.417,281.76,346.77,94.521,76.706,64.388,56.12,10.118,77.722,24.36,36.005,39.058,46.751,60.399,40.961,19.147
0.0,3649.5,4240.0,9.7304,26.947,42.366,3000.0,73.642,120.4,0.22515,73.163,50.248,2920.9,25.964,49.718,3445.0,23.27,67.33,462.55,308.8,95.448,73.471,63.019,47.12,100.0,100.0,100.02,2.0814,38.83,45.88,100.23,-0.013965,3.522
0.25024,3668.7,4558.3,9.4841,26.912,41.956,2704.8,74.918,120.41,0.3378,80.097,50.153,2633.9,25.034,49.244,3102.4,23.154,65.806,229.62,341.1,94.554,76.911,62.971,53.393,24.68,60.098,22.013,39.98,38.552,44.785,47.498,40.851,17.635
0.26115,3634.2,4476.4,9.3057,27.22,42.555,2706.0,74.69,120.42,0.32645,80.225,50.034,2635.1,25.12,50.628,3103.4,22.349,65.794,229.89,341.76,94.653,77.438,63.458,54.483,25.98,59.269,22.353,38.617,38.199,47.987,47.479,41.238,19.513
0.59709,3508.8,3894.8,9.6649,26.601,42.643,2574.6,69.976,120.4,0.42823,84.601,51.961,2499.4,26.047,49.243,2988.2,22.243,72.738,374.32,323.65,95.095,79.517,59.132,46.64,58.539,61.162,15.785,54.041,43.872,44.782,99.447,39.359,21.884
0.0,3615.7,4239.8,9.6041,26.819,42.345,3000.1,73.913,120.37,0.22774,72.944,50.213,2920.7,25.412,49.591,3445.7,22.203,67.272,463.4,308.18,95.491,73.271,65.948,48.157,100.0,82.473,-0.038926,0.0,38.726,45.588,100.14,-0.056925,40.573
0.0,3631.0,4290.4,9.5889,26.836,42.239,3000.0,74.412,120.39,0.21199,73.117,50.318,2920.8,26.132,49.493,3443.7,22.666,67.42,461.31,308.65,95.815,73.048,62.882,48.82,100.0,67.221,-0.031102,6.6035,39.036,45.362,100.1,14.407,25.64
0.24299,3635.2,4552.9,9.4461,27.142,42.416,2720.2,75.56,120.39,0.33535,79.645,49.524,2649.6,26.966,50.1,3114.2,22.965,65.442,222.78,343.39,94.742,77.082,62.754,54.809,24.145,76.847,23.288,39.449,36.7,46.765,44.922,41.102,18.077
0.34245,3624.3,4462.2,8.2653,26.949,41.146,2633.4,78.269,120.41,0.31087,82.671,50.969,2557.1,23.394,49.164,3050.7,23.514,61.578,72.472,312.49,95.847,78.137,63.295,54.441,33.692,56.351,15.718,39.691,40.953,44.6,13.352,37.592,17.475
0.20019,3606.7,4503.4,9.2616,26.744,41.824,2700.8,73.884,120.35,0.34639,80.117,49.01,2629.5,23.255,51.029,3095.3,22.932,66.4,245.57,341.0,94.825,77.071,62.088,53.793,19.991,61.516,22.263,42.062,35.187,48.915,50.805,39.678,20.96
0.28292,3630.9,4401.0,9.5416,27.276,42.174,2696.5,74.833,120.1,0.34728,79.834,51.129,2625.5,25.935,50.838,3093.1,22.846,66.788,258.3,343.24,94.302,77.226,64.091,52.633,28.197,62.17,22.709,40.23,41.422,48.474,55.24,42.119,18.274
0.0,3622.8,4244.9,9.8427,26.864,42.338,3000.0,73.746,120.41,0.23415,73.285,50.292,2921.5,24.36,49.209,3441.7,22.41,67.506,460.03,310.73,95.329,73.322,67.434,51.792,100.0,88.332,-0.017925,0.0,38.96,44.704,100.13,93.255,37.207
0.029051,3729.0,4590.9,9.595,27.232,42.089,2711.6,74.766,120.4,0.38859,80.164,51.004,2640.0,23.541,49.55,3104.3,23.175,65.164,216.12,347.49,94.459,77.421,63.834,55.372,2.8541,63.814,23.315,46.071,41.056,45.492,43.643,41.859,17.396
0.25039,3633.1,4576.7,9.4225,27.27,42.147,2711.2,74.16,120.39,0.32482,79.945,50.193,2639.7,25.724,48.188,3107.8,22.709,64.493,199.91,339.5,94.964,76.901,62.783,53.617,24.968,60.751,21.02,38.358,38.667,42.342,40.475,40.939,18.733
0.53529,3648.7,4549.8,8.6891,26.941,42.266,2788.2,77.463,120.41,0.15654,78.054,48.887,2716.9,25.107,49.864,3187.8,22.075,66.602,267.32,337.11,94.706,75.65,62.894,55.38,52.828,56.445,23.196,18.369,34.824,46.218,56.266,40.543,20.549
0.21706,3629.8,4547.6,9.2829,27.374,42.534,2697.0,75.624,120.39,0.33541,80.094,48.367,2625.4,23.007,51.768,3094.7,22.661,66.101,239.31,341.3,94.667,77.649,62.999,53.876,21.013,61.704,22.283,40.315,33.295,50.626,49.577,40.764,18.758
0.21927,3670.0,4503.6,9.5854,26.934,42.689,2713.9,74.57,120.44,0.353,79.906,49.564,2642.6,26.084,50.801,3107.3,22.158,66.663,216.02,345.22,94.582,77.341,63.085,53.57,21.587,62.74,23.26,41.456,36.818,48.388,45.105,41.641,19.975
0.27217,3640.4,4295.8,9.4296,27.037,42.869,2660.0,73.243,120.44,0.38046,81.236,50.147,2587.7,25.091,49.845,3061.1,23.557,66.101,218.97,337.89,94.89,77.693,62.317,52.092,26.706,64.019,20.526,45.69,38.532,46.176,45.327,40.833,18.744
0.18813,3636.0,4497.5,9.3716,26.539,42.032,2708.0,74.86,120.46,0.35272,79.759,48.507,2638.8,24.593,49.631,3097.0,22.971,65.666,234.59,344.49,94.559,77.091,63.643,54.014,18.786,63.085,21.921,41.417,33.706,45.679,48.904,42.13,18.027
0.14408,3697.7,4451.0,9.4352,27.244,42.187,2712.4,74.326,120.41,0.34911,82.137,50.78,2643.8,23.975,50.893,3102.1,23.125,68.212,257.78,347.94,94.174,69.595,62.715,53.591,14.292,61.146,24.101,40.799,40.396,48.6,56.715,42.283,19.466
0.24496,3667.7,4537.3,9.3263,27.025,42.327,2704.2,74.788,120.36,0.34701,79.7,50.338,2633.2,24.358,49.278,3097.3,23.429,65.762,235.24,344.21,94.649,77.109,63.512,54.222,24.055,60.44,23.202,40.875,39.094,44.864,48.49,40.536,17.015
0.24483,3702.7,4491.4,9.2921,27.072,42.534,2705.1,75.441,120.42,0.34177,79.918,49.31,2610.7,24.174,48.976,3102.3,22.902,65.035,221.38,334.31,94.676,76.8,63.413,53.802,23.919,61.871,18.65,40.679,36.069,44.165,44.537,41.484,18.426
0.27764,3691.3,4559.2,9.3285,27.282,42.199,2708.9,74.58,120.41,0.35433,80.123,49.731,2638.2,24.524,51.036,3107.1,21.745,64.583,202.6,341.13,94.372,77.436,63.736,53.862,26.881,61.124,22.508,41.939,37.309,48.931,40.571,41.592,20.935
0.26204,3705.0,4485.0,9.3877,26.812,41.902,2690.8,74.536,120.39,0.34388,80.465,50.846,2618.6,24.805,47.795,3090.7,23.352,66.839,258.12,339.66,94.392,77.222,62.435,54.377,26.021,62.559,21.292,41.079,40.589,41.431,54.641,41.595,17.257
0.25872,3751.3,4746.8,9.785,26.686,42.612,2710.0,76.111,120.4,0.68644,81.115,49.94,2638.5,25.119,48.844,3111.5,22.216,62.589,123.25,342.69,94.193,79.078,65.176,56.244,25.552,61.696,21.801,80.918,37.924,43.859,22.759,41.912,18.536
0.32771,3672.9,4502.6,9.3662,27.207,42.447,2690.1,74.04,120.43,0.35425,80.579,50.786,2618.2,25.288,50.343,3091.6,23.426,66.063,239.01,338.35,94.534,77.587,63.414,53.724,32.354,60.649,21.1,42.215,40.414,47.327,49.406,42.239,19.792
0.2925,3608.5,4552.2,9.2964,27.387,42.417,2704.4,75.039,120.44,0.34963,80.061,51.86,2631.2,24.236,50.494,3105.2,22.483,65.88,234.52,338.55,90.846,77.227,63.1,53.837,28.804,63.27,21.55,40.81,43.575,47.677,48.203,43.977,19.282
0.26852,3662.3,4463.2,9.4216,26.575,42.571,2705.0,74.824,120.4,0.35229,80.046,47.918,2634.4,23.266,50.517,3100.4,23.469,65.617,229.19,342.82,94.53,77.602,63.23,53.46,26.218,63.461,22.674,41.663,31.974,47.731,46.85,45.253,16.86
0.0,3642.2,4238.3,9.6095,26.94,42.271,3000.0,74.199,120.4,0.20405,72.91,50.36,2920.6,24.679,49.655,3443.7,22.604,67.301,462.94,308.73,95.735,73.196,67.334,44.113,100.0,95.609,100.02,0.0,39.16,45.737,100.24,100.01,41.149
0.28413,3648.0,4545.1,9.2157,27.12,42.192,2705.2,76.102,120.04,0.32078,80.294,49.579,2634.2,25.657,49.868,3106.3,22.503,66.438,250.51,340.25,93.73,77.538,62.837,54.0,28.098,62.183,21.921,37.948,36.86,46.228,52.43,31.049,19.183
